timestamp,open,high,low,close,volume
2023-12-29 23:00:00,41771.62,42096.87,41767.17,42073.59,1301.65
2023-12-30 00:00:00,42073.59,42210.27,42012.89,42099.48,924.26
2023-12-30 01:00:00,42099.48,42202.24,42076.09,42160.97,869.18
2023-12-30 02:00:00,42160.97,42179.84,41853.36,41905.76,973.79
2023-12-30 03:00:00,41905.76,42011.38,41818.68,41973.22,964.04
2023-12-30 04:00:00,41973.22,42060.18,41963.86,41987.31,878.08
2023-12-30 05:00:00,41987.31,42122.17,41972.14,42094.29,882.77
2023-12-30 06:00:00,42094.29,42147.72,42014.03,42031.34,747.06
2023-12-30 07:00:00,42031.34,42115.39,41921.99,41939.82,626.69
2023-12-30 08:00:00,41939.82,41977.55,41552.35,41571.03,1037.45
2023-12-30 09:00:00,41571.03,41710.61,41529.95,41679.11,1296.36
2023-12-30 10:00:00,41679.11,41801.02,41670.45,41795.39,699.33
2023-12-30 11:00:00,41795.39,41947.89,41795.03,41892.19,649.68
2023-12-30 12:00:00,41892.19,42102.6,41879.53,41974.62,775.23
2023-12-30 13:00:00,41974.62,42016.46,41880.48,42013.06,729.15
2023-12-30 14:00:00,42013.06,42240.04,42012.49,42231.67,1275.69
2023-12-30 15:00:00,42231.67,42421.83,42178.87,42373.28,1092.44
2023-12-30 16:00:00,42373.28,42592.88,42367.8,42392.81,1516.55
2023-12-30 17:00:00,42392.81,42595.81,42246.92,42479.41,1260.67
2023-12-30 18:00:00,42479.41,42506.85,42328.47,42404.8,844.55
2023-12-30 19:00:00,42404.8,42442.93,42334.83,42356.02,641.04
2023-12-30 20:00:00,42356.02,42395.26,42206.17,42283.05,774.42
2023-12-30 21:00:00,42283.05,42322.06,42226.57,42297.51,629.04
2023-12-30 22:00:00,42297.51,42304.46,42079.26,42134.31,671.46
2023-12-30 23:00:00,42134.31,42292.08,42104.22,42146.03,752.63
2023-12-31 00:00:00,42146.03,42413.87,42143.0,42353.73,994.27
2023-12-31 01:00:00,42353.73,42418.68,42157.42,42170.73,864.14
2023-12-31 02:00:00,42170.73,42230.43,41970.37,42078.86,882.98
2023-12-31 03:00:00,42078.86,42175.66,42027.8,42164.09,632.01
2023-12-31 04:00:00,42164.09,42310.03,42143.66,42215.66,789.79
2023-12-31 05:00:00,42215.66,42297.69,42187.71,42192.03,608.41
2023-12-31 06:00:00,42192.03,42270.1,42181.33,42243.01,451.46
2023-12-31 07:00:00,42243.01,42657.55,42238.23,42522.46,1134.34
2023-12-31 08:00:00,42522.46,42556.3,42358.39,42460.18,651.25
2023-12-31 09:00:00,42460.18,42863.11,42433.44,42725.04,1646.32
2023-12-31 10:00:00,42725.04,42759.93,42605.03,42645.51,809.43
2023-12-31 11:00:00,42645.51,42667.63,42493.54,42509.18,811.05
2023-12-31 12:00:00,42509.18,42627.67,42353.31,42420.33,1034.71
2023-12-31 13:00:00,42420.33,42523.14,42369.17,42447.89,820.23
2023-12-31 14:00:00,42447.89,42519.96,42401.48,42511.03,630.89
2023-12-31 15:00:00,42511.03,42576.06,42349.0,42440.68,914.98
2023-12-31 16:00:00,42440.68,42682.03,42417.26,42579.5,1048.32
2023-12-31 17:00:00,42579.5,42627.91,42460.22,42593.91,805.55
2023-12-31 18:00:00,42593.91,42699.46,42518.78,42639.59,770.06
2023-12-31 19:00:00,42639.59,42670.72,42560.94,42596.05,795.04
2023-12-31 20:00:00,42596.05,42652.37,42489.18,42536.89,937.75
2023-12-31 21:00:00,42536.89,42641.95,42495.53,42498.95,954.82
2023-12-31 22:00:00,42498.95,42565.48,42100.71,42255.0,1266.98
2023-12-31 23:00:00,42255.0,42332.22,42073.23,42280.14,1254.46
2024-01-01 00:00:00,42280.14,42538.35,42260.53,42458.92,851.57
2024-01-01 01:00:00,42458.92,42748.66,42421.27,42599.81,785.95
2024-01-01 02:00:00,42599.81,42624.55,42491.87,42573.4,453.55
2024-01-01 03:00:00,42573.4,42579.9,42244.05,42329.02,655.03
2024-01-01 04:00:00,42329.02,42391.93,42211.99,42391.93,601.85
2024-01-01 05:00:00,42391.93,42397.54,42187.32,42230.74,414.84
2024-01-01 06:00:00,42230.74,42425.85,42205.31,42399.94,506.27
2024-01-01 07:00:00,42399.94,42511.8,42397.3,42491.37,660.13
2024-01-01 08:00:00,42491.37,42554.09,42454.5,42550.23,338.6
2024-01-01 09:00:00,42550.23,42689.29,42536.93,42646.97,374.59
2024-01-01 10:00:00,42646.97,42749.78,42629.06,42689.33,386.27
2024-01-01 11:00:00,42689.33,42761.18,42603.62,42687.56,353.17
2024-01-01 12:00:00,42687.56,42770.96,42614.46,42651.15,401.63
2024-01-01 13:00:00,42651.15,42746.23,42614.09,42719.44,302.18
2024-01-01 14:00:00,42719.44,42722.97,42586.77,42626.4,609.42
2024-01-01 15:00:00,42626.4,42848.15,42597.41,42791.25,764.61
2024-01-01 16:00:00,42791.25,42863.18,42676.87,42734.78,822.88
2024-01-01 17:00:00,42734.78,42836.99,42717.98,42825.56,534.96
2024-01-01 18:00:00,42825.56,43213.45,42825.31,43118.02,1773.66
2024-01-01 19:00:00,43118.02,43557.27,43110.31,43534.82,1553.31
2024-01-01 20:00:00,43534.82,43836.66,43529.76,43696.55,1678.42
2024-01-01 21:00:00,43696.55,43793.85,43485.43,43627.73,843.95
2024-01-01 22:00:00,43627.73,43666.82,43401.04,43540.56,583.98
2024-01-01 23:00:00,43540.56,44210.89,43540.56,44197.61,3248.75
2024-01-02 00:00:00,44197.61,45229.01,44181.86,45086.88,6418.96
2024-01-02 01:00:00,45086.88,45395.97,44719.99,44889.32,3467.66
2024-01-02 02:00:00,44889.32,45452.14,44887.82,45445.64,3600.51
2024-01-02 03:00:00,45445.64,45553.7,45176.21,45447.68,3459.61
2024-01-02 04:00:00,45447.68,45508.71,45207.75,45219.05,1453.27
2024-01-02 05:00:00,45219.05,45363.32,45155.36,45210.37,960.56
2024-01-02 06:00:00,45210.37,45342.15,45165.78,45205.49,1013.37
2024-01-02 07:00:00,45205.49,45647.27,45205.41,45499.89,2261.36
2024-01-02 08:00:00,45499.89,45891.71,45379.85,45804.66,2011.17
2024-01-02 09:00:00,45804.66,45918.98,45670.7,45714.72,1438.0
2024-01-02 10:00:00,45714.72,45746.11,45480.71,45615.35,1088.18
2024-01-02 11:00:00,45615.35,45732.87,45249.13,45473.97,1721.59
2024-01-02 12:00:00,45473.97,45629.08,45317.22,45338.26,1624.1
2024-01-02 13:00:00,45338.26,45742.22,45307.8,45687.54,2087.91
2024-01-02 14:00:00,45687.54,45854.03,45067.68,45301.49,3636.06
2024-01-02 15:00:00,45301.49,45361.79,44872.54,45229.82,3929.12
2024-01-02 16:00:00,45229.82,45426.85,44923.61,45392.83,2305.54
2024-01-02 17:00:00,45392.83,45414.47,44985.02,44998.78,2032.38
2024-01-02 18:00:00,44998.78,45284.79,44971.31,45172.28,1907.58
2024-01-02 19:00:00,45172.28,45260.66,44839.9,45060.88,3401.28
2024-01-02 20:00:00,45060.88,45194.42,44770.76,44806.2,2436.36
2024-01-02 21:00:00,44806.2,45126.16,44640.04,45125.59,2417.85
2024-01-02 22:00:00,45125.59,45299.78,44883.82,45007.63,1401.91
2024-01-02 23:00:00,45007.63,45069.49,44824.07,44970.34,1369.0
2024-01-03 00:00:00,44970.34,45226.59,44889.12,45153.63,1342.53
2024-01-03 01:00:00,45153.63,45350.24,45132.23,45337.51,1009.48
2024-01-03 02:00:00,45337.51,45428.63,45244.13,45297.24,982.38
2024-01-03 03:00:00,45297.24,45331.03,45186.32,45286.9,674.2
2024-01-03 04:00:00,45286.9,45295.92,45150.41,45204.76,623.09
2024-01-03 05:00:00,45204.76,45310.7,45137.61,45190.67,675.0
2024-01-03 06:00:00,45190.67,45383.8,45178.9,45346.9,829.52
2024-01-03 07:00:00,45346.9,45401.93,44969.25,45032.57,894.01
2024-01-03 08:00:00,45032.57,45219.21,45024.52,45215.73,1157.48
2024-01-03 09:00:00,45215.73,45513.73,45202.61,45359.63,1092.41
2024-01-03 10:00:00,45359.63,45402.13,45056.36,45166.51,937.95
2024-01-03 11:00:00,45166.51,45190.33,43527.07,43736.51,8706.87
2024-01-03 12:00:00,43736.51,43745.55,40214.67,42812.41,20805.55
2024-01-03 13:00:00,42812.41,42839.78,42359.27,42564.9,5475.4
2024-01-03 14:00:00,42564.9,42565.71,42096.68,42215.75,4617.61
2024-01-03 15:00:00,42215.75,43043.09,42211.87,43016.98,5662.07
2024-01-03 16:00:00,43016.98,43594.12,42850.1,43035.4,6128.8
2024-01-03 17:00:00,43035.4,43061.82,42658.68,42937.55,3627.96
2024-01-03 18:00:00,42937.55,43074.23,42063.91,42268.92,5095.5
2024-01-03 19:00:00,42268.92,43026.66,42184.54,42619.54,4581.27
2024-01-03 20:00:00,42619.54,42863.14,42547.57,42735.92,2641.65
2024-01-03 21:00:00,42735.92,42983.34,42610.11,42935.82,2427.06
2024-01-03 22:00:00,42935.82,42956.5,42631.59,42769.04,1086.0
2024-01-03 23:00:00,42769.04,42855.87,42615.03,42854.08,982.39
2024-01-04 00:00:00,42854.08,42997.97,42778.89,42901.0,1266.63
2024-01-04 01:00:00,42901.0,42954.02,42657.44,42734.7,1211.75
2024-01-04 02:00:00,42734.7,43239.49,42727.8,43174.15,1300.59
2024-01-04 03:00:00,43174.15,43244.63,43043.68,43129.99,951.24
2024-01-04 04:00:00,43129.99,43222.73,43001.34,43182.9,964.0
2024-01-04 05:00:00,43182.9,43300.04,43112.45,43219.45,682.4
2024-01-04 06:00:00,43219.45,43259.27,43129.57,43187.92,709.0
2024-01-04 07:00:00,43187.92,43284.31,42804.4,42811.18,2009.97
2024-01-04 08:00:00,42811.18,42991.11,42767.18,42889.61,1112.09
2024-01-04 09:00:00,42889.61,43106.4,42889.59,43054.83,982.06
2024-01-04 10:00:00,43054.83,43128.92,42723.66,43121.13,1769.87
2024-01-04 11:00:00,43121.13,43269.54,42991.88,43212.61,1345.53
2024-01-04 12:00:00,43212.61,43448.43,43138.65,43422.16,2243.76
2024-01-04 13:00:00,43422.16,43530.28,43230.17,43396.3,1476.11
2024-01-04 14:00:00,43396.3,43778.32,43293.15,43707.0,2908.17
2024-01-04 15:00:00,43707.0,44353.27,43645.24,44101.02,5196.65
2024-01-04 16:00:00,44101.02,44177.44,43834.18,43961.43,3266.43
2024-01-04 17:00:00,43961.43,44283.17,43885.17,44055.98,2930.26
2024-01-04 18:00:00,44055.98,44192.66,43934.37,44098.36,1845.26
2024-01-04 19:00:00,44098.36,44484.41,43987.81,44012.97,3270.29
2024-01-04 20:00:00,44012.97,44751.27,43955.32,44172.07,4694.87
2024-01-04 21:00:00,44172.07,44619.46,44171.23,44482.99,4025.42
2024-01-04 22:00:00,44482.99,44797.03,44251.76,44363.04,2111.9
2024-01-04 23:00:00,44363.04,44405.08,44115.75,44194.38,1264.69
2024-01-05 00:00:00,44194.38,44299.94,44035.55,44267.02,1622.62
2024-01-05 01:00:00,44267.02,44331.49,42508.08,43438.64,6660.31
2024-01-05 02:00:00,43438.64,43932.25,43348.06,43555.96,3376.54
2024-01-05 03:00:00,43555.96,43805.71,43465.12,43510.28,1533.49
2024-01-05 04:00:00,43510.28,43659.44,43260.14,43624.91,1856.02
2024-01-05 05:00:00,43624.91,43746.09,43553.76,43679.22,1247.87
2024-01-05 06:00:00,43679.22,43949.1,43611.82,43877.15,1316.48
2024-01-05 07:00:00,43877.15,43953.0,43763.45,43819.41,1285.37
2024-01-05 08:00:00,43819.41,43982.06,43811.71,43939.0,956.57
2024-01-05 09:00:00,43939.0,44337.77,43936.65,44183.67,2244.71
2024-01-05 10:00:00,44183.67,44188.39,43524.93,43660.54,1819.79
2024-01-05 11:00:00,43660.54,43939.65,43646.69,43795.84,1399.34
2024-01-05 12:00:00,43795.84,44136.48,43666.8,43918.19,1727.03
2024-01-05 13:00:00,43918.19,44121.49,43764.43,44021.88,2326.87
2024-01-05 14:00:00,44021.88,44101.25,43246.33,43513.05,3868.63
2024-01-05 15:00:00,43513.05,43835.94,43390.28,43524.62,2954.1
2024-01-05 16:00:00,43524.62,43620.56,43249.86,43257.83,2493.01
2024-01-05 17:00:00,43257.83,43651.91,43128.18,43644.29,2643.42
2024-01-05 18:00:00,43644.29,43711.99,43459.35,43643.41,1672.84
2024-01-05 19:00:00,43643.41,43839.97,43558.46,43627.1,1649.43
2024-01-05 20:00:00,43627.1,44377.15,43627.0,43990.97,4369.79
2024-01-05 21:00:00,43990.97,44004.52,43623.38,43967.52,2315.76
2024-01-05 22:00:00,43967.52,44069.97,43811.87,44020.17,1057.86
2024-01-05 23:00:00,44020.17,44349.94,44019.96,44178.89,1771.47
2024-01-06 00:00:00,44178.89,44248.4,44027.61,44111.44,845.51
2024-01-06 01:00:00,44111.44,44130.2,43960.31,44003.38,624.22
2024-01-06 02:00:00,44003.38,44045.42,43880.0,43952.3,709.91
2024-01-06 03:00:00,43952.3,44061.39,43863.46,43977.93,575.54
2024-01-06 04:00:00,43977.93,44010.56,43879.2,43889.38,435.7
2024-01-06 05:00:00,43889.38,43907.89,43645.09,43733.52,894.62
2024-01-06 06:00:00,43733.52,43736.18,43476.64,43503.43,985.51
2024-01-06 07:00:00,43503.43,43705.14,43444.9,43696.74,944.0
2024-01-06 08:00:00,43696.74,43764.81,43593.95,43735.93,585.29
2024-01-06 09:00:00,43735.93,43785.19,43673.49,43683.76,390.4
2024-01-06 10:00:00,43683.76,43790.73,43617.6,43727.06,362.82
2024-01-06 11:00:00,43727.06,43729.85,43655.5,43702.18,368.95
2024-01-06 12:00:00,43702.18,43772.19,43578.06,43634.73,548.11
2024-01-06 13:00:00,43634.73,43764.09,43586.06,43735.62,673.13
2024-01-06 14:00:00,43735.62,43942.99,43731.74,43847.8,1115.73
2024-01-06 15:00:00,43847.8,43925.12,43821.04,43900.55,607.02
2024-01-06 16:00:00,43900.55,43998.46,43860.21,43900.71,590.74
2024-01-06 17:00:00,43900.71,44030.34,43876.52,43998.35,541.99
2024-01-06 18:00:00,43998.35,44169.0,43918.79,44027.98,988.43
2024-01-06 19:00:00,44027.98,44044.4,43873.24,43938.42,648.58
2024-01-06 20:00:00,43938.42,43991.3,43701.59,43856.84,1191.45
2024-01-06 21:00:00,43856.84,43961.15,43759.19,43922.76,625.91
2024-01-06 22:00:00,43922.76,43953.76,43793.17,43908.5,403.85
2024-01-06 23:00:00,43908.5,43996.13,43771.25,43988.33,694.72
2024-01-07 00:00:00,43988.33,44275.9,43961.39,44147.87,1158.51
2024-01-07 01:00:00,44147.87,44183.34,43994.66,43998.47,601.73
2024-01-07 02:00:00,43998.47,44116.7,43882.47,43961.86,594.55
2024-01-07 03:00:00,43961.86,44062.34,43936.08,43973.23,474.21
2024-01-07 04:00:00,43973.23,44063.48,43914.2,44025.59,463.86
2024-01-07 05:00:00,44025.59,44091.26,43877.06,43912.68,442.52
2024-01-07 06:00:00,43912.68,44105.48,43887.74,44052.47,739.01
2024-01-07 07:00:00,44052.47,44122.88,44020.52,44110.94,447.35
2024-01-07 08:00:00,44110.94,44194.73,44033.77,44044.02,583.19
2024-01-07 09:00:00,44044.02,44088.94,43916.7,43965.03,694.69
2024-01-07 10:00:00,43965.03,44014.33,43942.17,43986.9,438.9
2024-01-07 11:00:00,43986.9,44142.63,43986.83,44087.57,677.85
2024-01-07 12:00:00,44087.57,44162.96,44001.25,44120.23,485.51
2024-01-07 13:00:00,44120.23,44456.01,44110.37,44423.13,1642.82
2024-01-07 14:00:00,44423.13,44496.47,44311.27,44423.14,925.63
2024-01-07 15:00:00,44423.14,44453.47,43980.06,44082.34,1238.67
2024-01-07 16:00:00,44082.34,44202.59,43885.04,43953.8,1377.95
2024-01-07 17:00:00,43953.8,44114.64,43756.14,44087.15,1358.0
2024-01-07 18:00:00,44087.15,44193.21,44069.77,44132.84,490.83
2024-01-07 19:00:00,44132.84,44282.01,44071.06,44267.77,578.91
2024-01-07 20:00:00,44267.77,44289.96,44149.68,44149.96,633.17
2024-01-07 21:00:00,44149.96,44271.49,44143.31,44259.3,550.3
2024-01-07 22:00:00,44259.3,44259.3,43810.21,43893.07,1314.49
2024-01-07 23:00:00,43893.07,44047.42,43639.57,43950.84,2143.78
2024-01-08 00:00:00,43950.84,43993.46,43652.61,43657.14,1300.41
2024-01-08 01:00:00,43657.14,43833.06,43640.07,43742.55,1689.28
2024-01-08 02:00:00,43742.55,43827.07,43209.8,43388.3,1742.37
2024-01-08 03:00:00,43388.3,43580.1,43260.98,43544.12,1512.85
2024-01-08 04:00:00,43544.12,43629.0,43458.89,43620.12,1253.27
2024-01-08 05:00:00,43620.12,43660.97,43487.91,43657.39,1228.1
2024-01-08 06:00:00,43657.39,44324.32,43613.84,43926.07,3529.63
2024-01-08 07:00:00,43926.07,44087.0,43814.37,43993.5,850.76
2024-01-08 08:00:00,43993.5,44082.31,43879.45,43891.9,521.71
2024-01-08 09:00:00,43891.9,43933.6,43671.07,43743.92,557.76
2024-01-08 10:00:00,43743.92,44144.89,43718.77,44107.03,885.89
2024-01-08 11:00:00,44107.03,44696.75,43983.72,44654.22,2480.05
2024-01-08 12:00:00,44654.22,45212.72,44462.04,45150.57,5641.41
2024-01-08 13:00:00,45150.57,45203.32,44866.04,44953.4,2609.21
2024-01-08 14:00:00,44953.4,45124.44,44782.27,44829.38,2272.84
2024-01-08 15:00:00,44829.38,45373.25,44719.31,44996.26,3873.47
2024-01-08 16:00:00,44996.26,45188.34,44836.29,44982.01,2345.88
2024-01-08 17:00:00,44982.01,45713.28,44958.03,45711.3,4170.28
2024-01-08 18:00:00,45711.3,47033.29,45703.63,47012.9,12025.57
2024-01-08 19:00:00,47012.9,47295.94,46640.44,47030.12,6371.28
2024-01-08 20:00:00,47030.12,47192.87,46757.22,46811.36,3886.23
2024-01-08 21:00:00,46811.36,47246.11,46703.96,47111.62,2928.14
2024-01-08 22:00:00,47111.62,47152.94,46872.15,47040.38,1173.96
2024-01-08 23:00:00,47040.38,47142.41,46873.93,46988.14,1207.32
2024-01-09 00:00:00,46988.14,47179.09,46282.27,46702.86,3930.16
2024-01-09 01:00:00,46702.86,46824.56,46315.92,46580.48,2504.34
2024-01-09 02:00:00,46580.48,46813.6,46525.32,46810.36,1497.02
2024-01-09 03:00:00,46810.36,47002.33,46794.16,46968.83,1437.34
2024-01-09 04:00:00,46968.83,46975.33,46716.83,46834.59,905.83
2024-01-09 05:00:00,46834.59,46873.94,46631.87,46744.88,977.32
2024-01-09 06:00:00,46744.88,46866.82,46702.61,46815.83,751.27
2024-01-09 07:00:00,46815.83,46953.0,46774.59,46851.47,791.73
2024-01-09 08:00:00,46851.47,46894.6,46548.66,46570.8,1024.66
2024-01-09 09:00:00,46570.8,46705.15,46455.2,46510.8,1165.3
2024-01-09 10:00:00,46510.8,46696.48,46427.03,46466.58,798.95
2024-01-09 11:00:00,46466.58,46660.69,46455.74,46648.78,1060.78
2024-01-09 12:00:00,46648.78,47019.48,45612.98,46209.55,4722.97
2024-01-09 13:00:00,46209.55,47060.35,46105.88,46862.39,3602.48
2024-01-09 14:00:00,46862.39,47021.04,46519.36,46584.07,2580.42
2024-01-09 15:00:00,46584.07,47024.49,46459.8,46876.5,3247.18
2024-01-09 16:00:00,46876.5,46984.01,46755.26,46922.67,1612.9
2024-01-09 17:00:00,46922.67,46937.08,46662.25,46743.69,1504.85
2024-01-09 18:00:00,46743.69,46749.58,46526.06,46656.74,1749.05
2024-01-09 19:00:00,46656.74,46899.51,46596.74,46890.85,1345.09
2024-01-09 20:00:00,46890.85,46935.96,46607.23,46659.23,1852.68
2024-01-09 21:00:00,46659.23,47923.17,44889.64,45437.91,21190.17
2024-01-09 22:00:00,45437.91,46276.37,45341.37,46269.75,4001.16
2024-01-09 23:00:00,46269.75,46269.94,45950.42,46123.0,2028.26
2024-01-10 00:00:00,46123.0,46242.05,45813.31,45852.6,2406.16
2024-01-10 01:00:00,45852.6,45959.12,45638.86,45934.48,949.63
2024-01-10 02:00:00,45934.48,46092.19,45900.06,45983.88,1057.41
2024-01-10 03:00:00,45983.88,46219.91,45952.86,46131.93,792.2
2024-01-10 04:00:00,46131.93,46199.3,45974.92,45984.08,660.97
2024-01-10 05:00:00,45984.08,46034.28,45915.62,45984.56,513.88
2024-01-10 06:00:00,45984.56,46068.01,45907.44,46024.49,459.48
2024-01-10 07:00:00,46024.49,46038.82,45765.61,45782.58,1131.8
2024-01-10 08:00:00,45782.58,45861.42,45345.02,45352.76,1636.64
2024-01-10 09:00:00,45352.76,45697.84,45347.42,45673.28,1275.07
2024-01-10 10:00:00,45673.28,45741.12,45560.88,45561.56,707.88
2024-01-10 11:00:00,45561.56,45675.46,45076.46,45525.51,2240.33
2024-01-10 12:00:00,45525.51,45652.86,44401.33,44694.51,4798.33
2024-01-10 13:00:00,44694.51,45392.46,44326.32,45130.72,3286.36
2024-01-10 14:00:00,45130.72,45412.03,44826.11,44876.85,2882.83
2024-01-10 15:00:00,44876.85,45630.45,44808.1,45561.39,4539.8
2024-01-10 16:00:00,45561.39,45694.86,45203.35,45318.26,3005.63
2024-01-10 17:00:00,45318.26,46462.94,45250.13,46400.42,3692.69
2024-01-10 18:00:00,46400.42,46648.81,45996.56,46551.71,3764.2
2024-01-10 19:00:00,46551.71,46732.77,46117.51,46510.91,4164.72
2024-01-10 20:00:00,46510.91,46524.51,44930.56,46163.04,14520.68
2024-01-10 21:00:00,46163.04,46306.82,45153.81,45951.49,8927.77
2024-01-10 22:00:00,45951.49,46966.94,45783.29,46921.77,4729.09
2024-01-10 23:00:00,46921.77,47705.84,46432.1,46667.48,8083.09
2024-01-11 00:00:00,46667.48,46720.56,46313.74,46697.37,1907.23
2024-01-11 01:00:00,46697.37,46778.6,46492.44,46525.65,1516.32
2024-01-11 02:00:00,46525.65,46642.48,46516.2,46573.56,893.78
2024-01-11 03:00:00,46573.56,46603.29,46245.43,46507.16,1831.92
2024-01-11 04:00:00,46507.16,46518.86,46344.91,46425.51,746.84
2024-01-11 05:00:00,46425.51,46431.57,45912.41,46087.72,1834.56
2024-01-11 06:00:00,46087.72,46098.96,45642.36,45918.98,1868.07
2024-01-11 07:00:00,45918.98,46162.38,45904.66,46101.2,1368.43
2024-01-11 08:00:00,46101.2,46314.02,46070.49,46282.2,933.64
2024-01-11 09:00:00,46282.2,46345.01,46216.65,46232.56,733.57
2024-01-11 10:00:00,46232.56,46864.14,46212.22,46863.84,2056.89
2024-01-11 11:00:00,46863.84,47153.73,46727.92,47070.67,1934.83
